step,wealth
1042,17107.03928462213
1043,17212.981433694407
1044,17243.80606172073
1045,17251.802924406544
1046,17358.59736064721
1047,17330.007530479492
1048,17362.82763244437
1049,17273.184383907716
1050,17219.3969706473
1051,17352.001182033186
1052,17262.362078750495
1053,17258.934002797265
1054,17332.473419968086
1055,17260.915397214783
1056,16738.656644065257
1057,16733.516743658212
1058,16877.079755570463
1059,16913.384331624377
1060,17100.340090046502
1061,17101.47761017531
1062,16920.504878970325
1063,16726.30512187767
1064,16665.342280039593
1065,16647.07397978613
1066,16746.770596763916
1067,16842.965600178402
1068,16651.4869908688
1069,16675.79738599959
1070,16806.043173446902
1071,16795.00615056373
1072,16785.43877457781
1073,16636.126208102156
1074,16654.099448346744
1075,16820.47097493199
1076,16973.73819769305
1077,16943.79693616558
1078,17036.026121299612
1079,16986.221325297454
1080,16744.228226211093
1081,16887.486001220906
1082,16811.61096859983
1083,16901.600003001902
1084,16948.687261428026
1085,16834.24408631896
1086,16946.795576874156
1087,16940.597793017787
1088,16931.951260893125
1089,16776.249545692768
1090,16889.796698932598
1091,16902.6368305775
1092,16848.097261602114
1093,17025.039394490355
1094,17024.20170609178
1095,17074.109325509104
1096,17114.26993831241
1097,17042.92015526038
1098,16748.894609098475
1099,16672.50558258821
1100,16651.63257714207
1101,16649.393229720754
1102,16785.305876700193
1103,16657.324337500937
1104,16362.902229971327
1105,16462.25140478584
1106,16638.241008849353
1107,16789.20285954868
1108,16744.262134654044
1109,16972.256654027802
1110,16830.579671900476
1111,16919.655329065925
1112,16692.59154570584
1113,17033.876990634937
1114,16970.460115332862
1115,16786.037653646177
1116,16906.09599828876
1117,16857.13691790142
1118,16812.063933384605
1119,17110.477556341768
1120,17151.559154843457
1121,16945.567060532525
1122,16900.504989085657
1123,16556.68465051087
1124,16667.453968656
1125,16714.464920008926
1126,16819.906189577912
1127,15969.886439265392
1128,15006.478316587882
1129,14979.725084683954
1130,15099.731454903744
1131,16607.63342418894
1132,16981.669271016082
1133,16833.5061098469
1134,16754.229110807217
1135,16779.700106572636
1136,16970.271600138934
1137,16988.215220670794
1138,16578.958895423224
1139,17004.790187367133
1140,17266.267171207222
1141,17088.470601976052
1142,17028.972229067356
1143,17027.73297226363
1144,16976.27650239222
1145,16983.01275562442
1146,17102.946121021516
1147,17354.95857835469
1148,17457.492090652708
1149,17581.324501266154
1150,17546.505855021005
1151,17668.343014248803
1152,17685.169170514124
1153,17368.978221973462
1154,17483.30390619307
1155,17505.633852996463
1156,17423.089564299356
1157,17315.817361486635
1158,17334.748915931126
1159,17276.367960131443
1160,16982.76652827131
1161,16989.466706413026
1162,16873.104046245953
1163,17220.307814664608
1164,17120.39328910556
1165,17187.84113811477
1166,17168.604930532812
1167,17265.043333784237
1168,17363.219652281387
1169,17358.55846344051
1170,17274.46496119747
1171,17450.950935206427
1172,17466.672251404605
1173,17565.423197298074
1174,17515.254573809805
1175,17584.72792199253
1176,17387.021215658522
1177,17551.663484346584
1178,17401.037141107725
1179,17398.41599857585
1180,17306.14747340041
1181,17476.250206130953
1182,17668.25588063399
1183,17678.153248055532
1184,17815.92575306252
1185,17904.222799231557
1186,17989.622252210986
1187,17983.798011851828
1188,18065.139939450553
1189,18206.959970107036
1190,18070.774629527386
1191,18060.872994537203
1192,18168.85539196126
1193,18220.023834731994
1194,18249.573084414904
1195,18284.363979455393
1196,18206.06200033052
1197,18194.791541289345
1198,18305.797752903673
1199,18292.384988941554
1200,18327.03766478293
1201,18329.660746917813
1202,18484.939981582647
1203,18491.059712996197
1204,18569.00754459074
1205,18564.343576076793
1206,18515.31336803263
1207,18491.98184194111
1208,18422.48388911377
1209,18118.03138174804
1210,18391.34930031459
1211,18297.868917725464
1212,18437.489265179225
1213,18422.040034912283
1214,18565.12963257462
1215,18528.381425874813
1216,18724.59186453017
1217,18788.578789132443
1218,18790.326780709944
1219,18746.282032722018
1220,18742.20276341363
1221,18640.24665840307
1222,18590.652884126263
1223,18515.920011188544
1224,18798.103664407903
1225,18715.190898319524
1226,18793.387176375425
1227,18836.1592849598
1228,18902.748532284386
1229,18789.67967452502
1230,18649.92446507702
1231,18750.72647665096
1232,18906.782802536563
1233,18851.944984974907
1234,18898.199597092167
1235,18941.839044107288
1236,18996.517874901187
1237,19153.730533747657
1238,19147.321875825866
1239,19248.990338746004
1240,19222.468344091656
1241,19198.571035047746
1242,19288.06689693696
1243,19329.960811158926
1244,19421.19623380892
1245,19315.186508806022
1246,19253.637357897456
1247,19164.60472539453
1248,19274.08635056315
1249,19328.178880389805
1250,19400.848942084715
1251,19466.84471554398
1252,19489.25603087069
1253,19488.964805240194
1254,19558.73340279322
1255,19486.084469501333
1256,19601.936009180434
1257,19545.066776022424
1258,19009.535817402044
1259,19299.004731399702
1260,19275.413771400676
1261,19360.79844693823
1262,19228.494786134273
1263,19337.33314898605
1264,19537.412754491284
1265,19537.121713849618
1266,19435.284332995823
1267,19550.193631806458
1268,19709.31944345042
1269,19940.483367714347
1270,19993.375156692335
1271,20002.975817216164
1272,19781.76191101695
1273,19846.544483011545
1274,19883.754947900932
1275,19646.653969695544
